Train_CE,Valid_CE,Test_CE,Train_Acc,Valid_Acc,Test_Acc,model_name,dataset,best_step,sparsity,dropout,input_width,hidden1_width,hidden2_width,epsilon,epsilon_decay,l2_decay,initial_momentum,final_momentum,expid
132.48174,129.83580,129.69185,0.6274749375,0.6633300170898437,0.6646400146484375,dbm,toy,1000,True,False,100,500,500,0.1000,NONE,0.0100,0.0000,0.0000,exp361
111.69882,130.63834,130.36209,0.6731936875,0.626280029296875,0.6270599975585938,rbm1,toy,31000,True,False,100,100,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp298
114.74231,130.64465,130.46589,0.666175375,0.6259099731445312,0.6272100219726563,rbm1,toy,4000,True,False,100,100,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp271
112.62267,130.65130,130.35559,0.6710339375,0.6255399780273437,0.6270499877929687,rbm1,toy,18000,True,False,100,100,None,0.0100,NONE,0.0010,0.5000,0.9000,exp136
129.36075,130.66536,130.54227,0.637830625,0.6283699951171875,0.62877001953125,dbm,toy,1000,True,False,100,500,500,0.1000,NONE,0.0100,0.5000,0.9000,exp37
127.84336,130.69702,130.54770,0.640323,0.63,0.6298900146484375,dbm,toy,1000,True,False,100,500,500,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp199
144.83974,130.97765,130.81327,0.6029611875,0.6381900024414062,0.6397999877929688,dbm,toy,1000,False,False,100,500,500,0.1000,NONE,0.0100,0.5000,0.9000,exp43
141.79899,131.00637,130.86160,0.61196625,0.631510009765625,0.6324400024414063,dbm,toy,1000,True,False,100,1000,1000,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp208
123.48945,132.13008,132.01937,0.646662625,0.6205800170898438,0.621219970703125,dbm,toy,195000,True,False,100,100,100,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp298
128.14775,132.84011,132.51011,0.636114875,0.6101300048828125,0.611219970703125,dbm,toy,103000,False,False,100,100,100,0.5000,NONE,0.0010,0.5000,0.9000,exp88
113.05930,133.65162,133.11866,0.668774375,0.62147998046875,0.62327001953125,rbm1,toy,97000,False,False,100,100,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp304
182.54891,133.79586,133.04519,0.601996125,0.6699199829101562,0.67025,rbm1,toy,1000,True,False,100,1000,None,0.5000,NONE,0.0100,0.5000,0.9000,exp19
126.44224,134.02406,133.60220,0.639077875,0.6154299926757812,0.6171300048828126,dbm,toy,197000,False,False,100,100,100,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp304
141.25986,134.40348,134.27722,0.60604525,0.5970700073242188,0.5971900024414063,dbm,toy,161000,False,False,100,1000,1000,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp214
130.70603,134.73587,134.62372,0.619588125,0.6049099731445312,0.604719970703125,rbm1,toy,82000,True,False,100,100,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp163
130.75947,134.87463,134.76766,0.625794875,0.6071500244140625,0.6073800048828125,rbm1,toy,98000,False,False,100,100,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp169
130.78229,134.92611,134.77522,0.6258106875,0.6071300048828125,0.60852001953125,rbm1,toy,80000,False,False,100,100,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp196
130.99464,134.99644,134.84731,0.6249063125,0.6073300170898438,0.6082999877929688,rbm1,toy,34000,True,False,100,100,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp190
131.02918,135.00991,134.86516,0.6239481875,0.605719970703125,0.607030029296875,rbm1,toy,50000,True,False,100,100,None,0.1000,NONE,0.0100,0.5000,0.9000,exp28
131.13245,135.03905,134.93152,0.6246411875,0.60702001953125,0.607489990234375,rbm1,toy,99000,True,False,100,100,None,0.0100,NONE,0.0100,0.5000,0.9000,exp55
131.84012,135.64372,135.48969,0.621995125,0.6028099975585938,0.603260009765625,rbm1,toy,50000,False,False,100,100,None,0.1000,NONE,0.0100,0.5000,0.9000,exp34
132.33182,135.77528,135.61058,0.622043875,0.6046599731445312,0.6045499877929688,rbm1,toy,100000,True,False,100,100,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp217
144.38661,135.97606,135.82864,0.60213325,0.5969400024414062,0.5974400024414063,dbm,toy,2000,True,False,100,1000,1000,0.1000,NONE,0.0100,0.5000,0.9000,exp46
133.02654,136.23202,136.11817,0.61303625,0.5973599853515625,0.59872998046875,rbm1,toy,74000,False,False,100,100,None,0.5000,NONE,0.0100,0.5000,0.9000,exp7
144.31712,136.61839,136.55988,0.5991155,0.590510009765625,0.5913400268554687,dbm,toy,71000,False,False,100,1000,1000,0.1000,NONE,0.0100,0.5000,0.9000,exp52
133.48087,136.88359,136.71731,0.6185324375,0.59927001953125,0.5993099975585937,rbm1,toy,100000,False,False,100,100,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp223
143.13322,140.04075,139.92727,0.6020545,0.586469970703125,0.5865800170898438,dbm,toy,96000,True,False,100,500,500,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp172
144.09366,140.51903,140.44884,0.599715,0.5970599975585937,0.597760009765625,dbm,toy,2000,True,False,100,100,100,0.0100,NONE,0.0100,0.5000,0.9000,exp55
147.88682,141.10545,141.00125,0.5917089375,0.5933800048828125,0.5943099975585937,dbm,toy,1000,False,False,100,100,100,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp196
146.36858,141.29247,141.20875,0.5947213125,0.5930399780273438,0.594010009765625,dbm,toy,1000,True,False,100,100,100,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp190
144.83947,141.32886,141.20100,0.59868275,0.5956799926757812,0.5963699951171875,dbm,toy,2000,True,False,100,100,100,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp217
146.61114,141.42817,141.34955,0.59412675,0.5925499877929687,0.5929600219726563,dbm,toy,1000,True,False,100,100,100,0.1000,NONE,0.0100,0.5000,0.9000,exp28
147.45310,141.43319,141.33516,0.5934618125,0.5913699951171875,0.5917100219726562,dbm,toy,1000,False,False,100,100,100,0.1000,NONE,0.0100,0.5000,0.9000,exp34
147.05189,141.63100,141.50755,0.5947326875,0.5921900024414063,0.5925,dbm,toy,3000,False,False,100,100,100,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp223
141.55894,142.91616,142.84897,0.6060421875,0.59027001953125,0.5906799926757812,rbm1,toy,100000,False,False,100,100,None,0.0100,NONE,0.0100,0.0000,0.0000,exp385
149.77371,142.95228,142.87859,0.5903073125,0.583719970703125,0.584010009765625,dbm,toy,176000,True,False,100,100,100,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp163
150.81744,143.61506,143.52631,0.5895530625,0.5839600219726563,0.5841599731445313,dbm,toy,149000,False,False,100,1000,1000,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp187
147.16293,143.72770,143.66494,0.595279625,0.5867100219726562,0.586989990234375,rbm1,toy,86000,False,True,100,1000,None,0.1000,NONE,0.0100,0.5000,0.9000,exp49
147.21333,143.81869,143.77812,0.5952550625,0.587,0.5870499877929688,rbm1,toy,55000,False,True,100,1000,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp184
151.10238,143.86008,143.76786,0.58818775,0.5841599731445313,0.58397998046875,dbm,toy,177000,False,False,100,500,500,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp178
146.94696,143.89280,143.82941,0.5957565625,0.5849500122070312,0.5853900146484375,rbm1,toy,85000,False,True,100,1000,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp211
147.40501,144.52578,144.42344,0.5954951875,0.5848200073242188,0.585510009765625,rbm1,toy,100000,False,True,100,1000,None,0.0100,NONE,0.0100,0.5000,0.9000,exp76
151.82122,144.59722,144.50309,0.5872123125,0.5848400268554688,0.5854099731445312,dbm,toy,199000,False,False,100,100,100,0.0100,NONE,0.0100,0.0000,0.0000,exp385
148.93933,144.86119,144.86241,0.5931933125,0.5891599731445313,0.58925,rbm1,toy,14000,False,True,100,1000,None,0.5000,NONE,0.0100,0.5000,0.9000,exp22
149.08634,146.32116,146.22041,0.593852,0.5845399780273437,0.5849400024414062,rbm1,toy,100000,False,True,100,1000,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp238
150.50685,146.96047,146.88436,0.590834875,0.5831599731445313,0.583719970703125,rbm1,toy,79000,False,True,100,500,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp202
150.77242,147.02619,146.95109,0.590192,0.5834199829101563,0.5846400146484375,rbm1,toy,72000,False,True,100,500,None,0.1000,NONE,0.0100,0.5000,0.9000,exp40
150.66046,147.03231,146.95506,0.5905120625,0.5835999755859375,0.5843400268554687,rbm1,toy,86000,False,True,100,500,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp175
159.77555,147.91481,147.89248,0.5532341875,0.5854000244140625,0.5857100219726562,dbm,toy,46000,False,True,100,100,100,0.1000,NONE,0.0010,0.5000,0.9000,exp112
151.07621,148.01409,147.91161,0.5906370625,0.5830999755859375,0.5833599853515625,rbm1,toy,100000,False,True,100,500,None,0.0100,NONE,0.0100,0.5000,0.9000,exp67
154.33141,148.41016,148.34036,0.57908075,0.5825800170898437,0.58327001953125,dbm,toy,75000,False,False,100,100,100,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp169
161.42022,148.65091,148.63012,0.5528743125,0.5846500244140626,0.5854099731445312,dbm,toy,146000,False,True,100,100,100,0.5000,NONE,0.0010,0.5000,0.9000,exp85
159.63786,148.85442,148.74853,0.557554125,0.585010009765625,0.5848699951171875,dbm,toy,197000,False,True,100,100,100,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp274
155.08747,149.34816,149.23663,0.565399,0.5895900268554688,0.5893499755859375,rbm1,toy,80000,False,True,100,100,None,0.5000,NONE,0.0010,0.5000,0.9000,exp85
159.49294,149.37964,149.27605,0.5609050625,0.5850499877929688,0.5855499877929687,dbm,toy,150000,False,True,100,100,100,0.0100,NONE,0.0010,0.5000,0.9000,exp139
160.42387,149.38103,149.41150,0.558392875,0.5849299926757813,0.5846599731445312,dbm,toy,17000,False,True,100,100,100,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp247
153.98362,149.38147,149.29137,0.5710165625,0.5883300170898438,0.58975,rbm1,toy,80000,False,True,100,100,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp247
154.65549,149.53536,149.51958,0.5648435,0.5885700073242187,0.58875,rbm1,toy,49000,False,True,100,100,None,0.1000,NONE,0.0010,0.5000,0.9000,exp112
154.57154,149.95586,149.92700,0.5693780625,0.589010009765625,0.5890700073242188,rbm1,toy,100000,False,True,100,100,None,0.0100,NONE,0.0010,0.5000,0.9000,exp139
154.20016,150.09134,150.04178,0.56829925,0.5891599731445313,0.5896199951171875,rbm1,toy,91000,False,True,100,100,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp274
153.01589,150.49488,150.40694,0.590406875,0.5835999755859375,0.584280029296875,rbm1,toy,100000,False,True,100,1000,None,0.0100,NONE,0.0100,0.0000,0.0000,exp400
153.20224,150.66578,150.57411,0.5886281875,0.5826199951171875,0.5831099853515626,rbm1,toy,100000,False,True,100,500,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp229
161.05723,151.14894,151.09406,0.5527753125,0.5842100219726563,0.5849000244140625,dbm,toy,200000,False,True,100,100,100,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp301
156.84042,151.67087,151.58958,0.56386075,0.5851300048828125,0.58602001953125,rbm1,toy,100000,False,True,100,100,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp301
156.96568,153.92431,153.82691,0.5844363125,0.5823400268554687,0.582530029296875,rbm1,toy,100000,False,True,100,500,None,0.0100,NONE,0.0100,0.0000,0.0000,exp391
166.50522,157.05763,156.97253,0.5549181875,0.5847000122070313,0.5848200073242188,dbm,toy,1000,False,True,100,1000,1000,0.0100,NONE,0.0100,0.5000,0.9000,exp76
167.08371,158.03236,157.95122,0.5533890625,0.584030029296875,0.5839400024414062,dbm,toy,1000,False,True,100,1000,1000,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp238
163.36710,158.37597,158.31541,0.559537625,0.581719970703125,0.581780029296875,rbm1,toy,100000,False,True,100,100,None,0.0100,NONE,0.0100,0.5000,0.9000,exp58
163.59525,158.53234,158.47348,0.560254625,0.5815599975585938,0.5817000122070313,rbm1,toy,46000,False,True,100,100,None,0.1000,NONE,0.0100,0.5000,0.9000,exp31
163.52326,158.53597,158.48044,0.5588734375,0.5816199951171875,0.581719970703125,rbm1,toy,82000,False,True,100,100,None,0.1000,NONE,0.0100,0.0000,0.0000,exp355
163.66094,158.60233,158.54147,0.558239625,0.58152001953125,0.5813499755859375,rbm1,toy,55000,False,True,100,100,None,0.5000,NONE,0.0100,0.0000,0.0000,exp328
163.58733,158.62773,158.55875,0.5634065625,0.581739990234375,0.581719970703125,rbm1,toy,76000,False,True,100,100,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp193
168.22909,158.67427,158.59209,0.5494625625,0.5833699951171875,0.5832899780273437,dbm,toy,1000,False,True,100,500,500,0.0100,NONE,0.0100,0.5000,0.9000,exp67
163.65739,158.72053,158.65070,0.56565575,0.5812899780273437,0.5816199951171875,rbm1,toy,84000,False,True,100,100,None,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp166
163.70315,158.73998,158.65323,0.5616285,0.581489990234375,0.5815800170898437,rbm1,toy,100000,False,True,100,100,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp220
164.03522,158.89298,158.79291,0.56290175,0.581510009765625,0.5821300048828125,rbm1,toy,4000,False,True,100,100,None,0.5000,NONE,0.0100,0.5000,0.9000,exp4
168.07418,159.81031,159.73636,0.551975375,0.5835700073242187,0.5831799926757812,dbm,toy,1000,False,True,100,1000,1000,0.0100,NONE,0.0100,0.0000,0.0000,exp400
168.83621,159.86694,159.79519,0.54696225,0.5829400024414062,0.5827899780273438,dbm,toy,1000,False,True,100,500,500,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp229
168.78181,160.02252,159.95386,0.54832025,0.5823300170898438,0.5823900146484375,dbm,toy,1000,False,True,100,1000,1000,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp211
168.81880,160.12570,160.05278,0.548231125,0.5825399780273437,0.58247998046875,dbm,toy,1000,False,True,100,1000,1000,0.1000,NONE,0.0100,0.5000,0.9000,exp49
169.65995,160.71238,160.63509,0.5449761875,0.5824400024414063,0.581969970703125,dbm,toy,1000,False,True,100,500,500,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp202
169.68626,160.81919,160.73988,0.5447844375,0.5822999877929688,0.581989990234375,dbm,toy,1000,False,True,100,500,500,0.1000,NONE,0.0100,0.5000,0.9000,exp40
169.65907,160.98291,160.90078,0.5477419375,0.5818599853515625,0.58197998046875,dbm,toy,195000,False,True,100,1000,1000,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp184
170.25000,161.42727,161.34361,0.5449438125,0.58175,0.5817899780273438,dbm,toy,183000,False,True,100,500,500,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp175
170.58538,161.63734,161.56688,0.5420361875,0.5825700073242187,0.5820599975585937,dbm,toy,1000,False,True,100,500,500,0.0100,NONE,0.0100,0.0000,0.0000,exp391
172.53240,163.42566,163.34241,0.535956625,0.583239990234375,0.5835399780273437,dbm,toy,15000,False,True,100,1000,1000,0.5000,NONE,0.0100,0.5000,0.9000,exp22
173.60230,164.68087,164.63487,0.51802284375,0.581969970703125,0.5816099853515625,dbm,toy,1000,False,True,100,100,100,0.0100,NONE,0.0100,0.5000,0.9000,exp58
173.60141,164.93097,164.88000,0.51885684375,0.582,0.581239990234375,dbm,toy,1000,False,True,100,100,100,0.1000,NONE,0.0100,0.0000,0.0000,exp355
173.68405,165.10763,165.03419,0.52127253125,0.5818099975585938,0.5813699951171875,dbm,toy,1000,False,True,100,100,100,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp220
173.78070,165.19317,165.13670,0.52011053125,0.5819000244140625,0.5813599853515625,dbm,toy,1000,False,True,100,100,100,0.1000,NONE,0.0100,0.5000,0.9000,exp31
173.83504,165.27964,165.21044,0.52251175,0.5818400268554688,0.5813499755859375,dbm,toy,1000,False,True,100,100,100,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp193
174.16917,165.37238,165.30281,0.51688665625,0.581719970703125,0.58125,dbm,toy,39000,False,True,100,100,100,0.5000,NONE,0.0100,0.0000,0.0000,exp328
174.28248,165.74912,165.68478,0.5211484375,0.5819500122070312,0.5817100219726562,dbm,toy,1000,False,True,100,100,100,0.5000,NONE,0.0100,0.5000,0.9000,exp4
174.24002,165.79681,165.74322,0.52418103125,0.5816400146484375,0.5814099731445312,dbm,toy,147000,False,True,100,100,100,0.5000,INVERSE_T,0.0100,0.5000,0.9000,exp166
172.38032,169.28269,169.22559,0.530599,0.5328699951171875,0.5338099975585937,dbm,toy,15000,False,False,100,100,100,0.5000,NONE,0.0100,0.5000,0.9000,exp7
181.07350,170.64187,170.34725,0.49316615625,0.5616799926757813,0.562530029296875,dbm,toy,1000,False,False,100,1000,1000,0.5000,NONE,0.0100,0.5000,0.9000,exp25
175.41958,171.18603,171.17533,0.50665146875,0.5813699951171875,0.5810700073242188,rbm1,toy,100000,False,True,100,100,None,0.0100,NONE,0.0100,0.0000,0.0000,exp382
179.23822,173.31595,173.30819,0.486421875,0.5811500244140625,0.5811500244140625,dbm,toy,189000,False,True,100,100,100,0.0100,NONE,0.0100,0.0000,0.0000,exp382
184.78368,175.97667,175.96516,0.4768158125,0.518510009765625,0.51775,dbm,toy,133000,True,False,100,500,500,0.5000,NONE,0.0100,0.0000,0.0000,exp334
1166.27469,207.48420,207.96875,0.36774534375,0.44841000366210937,0.44820001220703126,dbm,toy,2000,True,False,100,1000,1000,0.5000,NONE,0.0100,0.5000,0.9000,exp19
10.50778,26.60480,26.28669,0.96840675,0.923010009765625,0.9233300170898437,dbm,toy,37000,False,False,100,1000,1000,0.0100,NONE,0.0010,0.5000,0.9000,exp160
9.42009,26.60515,26.19072,0.9717091875,0.9223800048828125,0.922989990234375,dbm,toy,16000,False,False,100,1000,1000,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp295
9.90720,28.40623,27.96287,0.97040525,0.9188099975585937,0.91997998046875,dbm,toy,11000,False,False,100,1000,1000,0.1000,NONE,0.0010,0.5000,0.9000,exp133
6.79229,28.75467,28.37648,0.9850205,0.9212000122070313,0.922239990234375,rbm1,toy,99000,False,False,100,1000,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp295
6.62678,28.84537,28.47947,0.9853591875,0.9205399780273438,0.921969970703125,rbm1,toy,96000,False,False,100,1000,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp268
7.40871,28.87271,28.53276,0.983028875,0.9208900146484374,0.9214099731445312,rbm1,toy,71000,False,False,100,1000,None,0.0100,NONE,0.0010,0.5000,0.9000,exp160
7.57086,28.91029,28.51919,0.9821996875,0.920010009765625,0.9214600219726562,rbm1,toy,11000,False,False,100,1000,None,0.1000,NONE,0.0010,0.5000,0.9000,exp133
12.49776,29.74374,29.35407,0.96205775,0.91352001953125,0.9148400268554687,dbm,toy,200000,False,False,100,1000,1000,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp268
8.66443,29.84471,29.48380,0.9804005,0.9158200073242188,0.9178699951171875,rbm1,toy,81000,False,False,100,1000,None,0.5000,NONE,0.0010,0.5000,0.9000,exp106
11.96570,30.43398,30.06193,0.9638303125,0.9114400024414062,0.9126500244140625,dbm,toy,9000,False,False,100,1000,1000,0.5000,NONE,0.0010,0.5000,0.9000,exp106
15.67547,30.77615,30.32923,0.95218475,0.9115599975585937,0.9132999877929687,dbm,toy,53000,False,False,100,500,500,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp286
15.46782,31.21552,30.80622,0.952879375,0.909989990234375,0.9114000244140625,dbm,toy,28000,False,False,100,500,500,0.1000,NONE,0.0010,0.5000,0.9000,exp124
17.29782,31.61519,30.98186,0.9475314375,0.9098699951171875,0.9112899780273438,dbm,toy,46000,False,False,100,500,500,0.0100,NONE,0.0010,0.5000,0.9000,exp151
20.75671,32.51676,31.79819,0.9375294375,0.90775,0.9096900024414063,dbm,toy,200000,False,False,100,500,500,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp313
8.26697,32.65025,32.22215,0.981587625,0.9126900024414063,0.9135399780273438,rbm1,toy,90000,True,False,100,1000,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp316
8.28486,32.66754,32.22738,0.98152575,0.9126699829101562,0.9138300170898438,rbm1,toy,35000,True,False,100,1000,None,0.0100,NONE,0.0010,0.5000,0.9000,exp154
8.17113,32.69075,32.30415,0.981889375,0.911989990234375,0.9144099731445312,rbm1,toy,9000,True,False,100,1000,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp289
8.41486,32.74672,32.36519,0.9810034375,0.911780029296875,0.9135700073242188,rbm1,toy,7000,True,False,100,1000,None,0.1000,NONE,0.0010,0.5000,0.9000,exp127
8.60110,33.49737,33.10930,0.980832125,0.9106599731445313,0.9115999755859375,rbm1,toy,3000,True,False,100,1000,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp262
897.52339,335.44516,333.32963,0.3799241875,0.42685000610351564,0.4285,dbm,toy,4000,True,False,100,500,500,0.5000,NONE,0.0100,0.5000,0.9000,exp10
9.95476,34.55913,34.23192,0.9784655625,0.909280029296875,0.9095,rbm1,toy,90000,False,False,100,500,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp259
10.34774,36.29815,36.04213,0.977713375,0.9035399780273438,0.9042000122070313,rbm1,toy,91000,False,False,100,500,None,0.1000,NONE,0.0010,0.5000,0.9000,exp124
10.58407,36.33519,35.96725,0.977082625,0.9030800170898438,0.904719970703125,rbm1,toy,98000,False,False,100,500,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp286
10.54193,36.58267,36.25680,0.9759620625,0.9013200073242188,0.9023200073242188,rbm1,toy,91000,False,False,100,500,None,0.5000,NONE,0.0010,0.5000,0.9000,exp97
11.46230,36.64411,36.10281,0.9739825,0.9022000122070313,0.903969970703125,rbm1,toy,88000,False,False,100,500,None,0.0100,NONE,0.0010,0.5000,0.9000,exp151
12.74268,37.22598,36.67358,0.969386125,0.899760009765625,0.902,rbm1,toy,100000,False,False,100,500,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp313
22.02386,37.64418,37.36307,0.933247375,0.8928499755859375,0.89325,dbm,toy,200000,False,False,100,500,500,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp259
18.32803,38.68402,38.28347,0.94427875,0.8923400268554688,0.8933400268554688,dbm,toy,154000,True,False,100,500,500,0.0100,NONE,0.0010,0.0000,0.0000,exp469
24.49455,38.89957,38.55431,0.9266339375,0.8980999755859375,0.8991500244140626,dbm,toy,4000,True,False,100,1000,1000,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp316
19.55774,39.83894,39.38844,0.9408339375,0.8895700073242188,0.8908499755859375,dbm,toy,32000,True,False,100,500,500,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp307
11.98195,39.98202,39.57063,0.97305675,0.8932100219726562,0.8943300170898437,rbm1,toy,76000,True,False,100,500,None,0.0100,NONE,0.0010,0.5000,0.9000,exp145
15.27539,40.02350,39.46485,0.9547055,0.8880999755859375,0.8901099853515625,dbm,toy,92000,True,False,100,1000,1000,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp262
10.57346,40.11725,39.86908,0.9777989375,0.8929299926757812,0.8930700073242187,rbm1,toy,99000,True,False,100,500,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp253
11.64919,40.11881,39.72414,0.9742070625,0.8925599975585937,0.893030029296875,rbm1,toy,22000,True,False,100,500,None,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp280
13.14040,40.17148,39.85680,0.96886875,0.89127001953125,0.8923200073242188,rbm1,toy,100000,True,False,100,500,None,0.0100,INVERSE_T,0.0010,0.5000,0.9000,exp307
12.12765,40.20767,39.84599,0.9724143125,0.8913900146484375,0.892260009765625,rbm1,toy,12000,True,False,100,500,None,0.1000,NONE,0.0010,0.5000,0.9000,exp118
4.12791,40.99451,40.68988,0.9910165,0.884010009765625,0.8846699829101563,dbm,toy,57000,True,False,100,1000,1000,0.1000,NONE,0.0010,0.5000,0.9000,exp127
29.83033,41.38739,40.85389,0.9114005625,0.8825499877929688,0.8837100219726562,dbm,toy,3000,True,False,100,500,500,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp253
5.35697,41.87763,41.32498,0.985639875,0.8887999877929688,0.8907100219726563,dbm,toy,44000,True,False,100,1000,1000,0.0100,NONE,0.0010,0.5000,0.9000,exp154
18.81055,43.33998,42.99461,0.950263625,0.8821699829101562,0.88227001953125,rbm1,toy,100000,True,False,100,500,None,0.0100,NONE,0.0010,0.0000,0.0000,exp469
21.81087,44.15498,43.64388,0.9346066875,0.8838800048828125,0.885239990234375,dbm,toy,8000,True,False,100,500,500,0.0100,NONE,0.0010,0.5000,0.9000,exp145
3.43688,45.04579,44.40744,0.993221,0.885760009765625,0.8864099731445313,dbm,toy,197000,True,False,100,1000,1000,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp289
32.30834,48.14792,47.49859,0.903313875,0.875530029296875,0.8763900146484375,dbm,toy,1000,True,False,100,500,500,0.1000,INVERSE_T,0.0010,0.5000,0.9000,exp280
31.27391,50.58120,49.91245,0.90659725,0.871969970703125,0.872219970703125,dbm,toy,1000,True,False,100,500,500,0.1000,NONE,0.0010,0.5000,0.9000,exp118
49.68368,59.53578,59.08048,0.849842375,0.8696300048828125,0.872260009765625,rbm1,toy,100000,False,True,100,1000,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp265
51.12274,60.01434,59.57485,0.8448138125,0.8676599731445312,0.86897998046875,rbm1,toy,97000,False,True,100,1000,None,0.5000,NONE,0.0010,0.5000,0.9000,exp103
50.56569,60.42984,59.85346,0.8472935625,0.8713800048828125,0.8728400268554688,rbm1,toy,97000,False,True,100,1000,None,0.1000,NONE,0.0010,0.5000,0.9000,exp130
102.11434,80.63314,80.09787,0.7075380625,0.8473499755859375,0.8486900024414062,dbm,toy,1000,False,True,100,1000,1000,0.5000,NONE,0.0010,0.5000,0.9000,exp103
103.36129,81.53778,81.09734,0.7047920625,0.84622998046875,0.8474600219726562,dbm,toy,1000,False,True,100,1000,1000,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp265
99.78462,81.56302,80.98607,0.7164323125,0.8496699829101563,0.8514000244140625,dbm,toy,4000,False,True,100,1000,1000,0.1000,NONE,0.0010,0.5000,0.9000,exp130
75.78946,85.61500,85.36468,0.787028625,0.81425,0.8155399780273438,rbm1,toy,96000,False,False,100,1000,None,0.1000,INVERSE_T,0.0100,0.5000,0.9000,exp214
76.39119,85.83380,85.59963,0.785260125,0.81447998046875,0.8151799926757812,rbm1,toy,100000,False,False,100,1000,None,0.0100,NONE,0.0100,0.5000,0.9000,exp79
77.79975,86.74802,86.49177,0.780772625,0.8119600219726563,0.813489990234375,rbm1,toy,98000,False,False,100,1000,None,0.0100,INVERSE_T,0.0100,0.5000,0.9000,exp241
77.65394,87.62061,87.45335,0.779140625,0.7941199951171874,0.7952000122070313,rbm1,toy,84000,False,False,100,1000,None,0.1000,NONE,0.0100,0.5000,0.9000,exp52
85.78639,89.52827,89.28895,0.737399,0.8098300170898437,0.8113900146484375,rbm1,toy,99000,False,True,100,500,None,0.5000,INVERSE_T,0.0010,0.5000,0.9000,exp256
